,name,price,type
82,"""맥주맨날먹을거야"" 홈카페선물 튤립 고블렛 맥주잔 2인세트 (라탄코스터 플레이트)","25,900원",small_luxury
83,[선물하기 단독] '비건' 퍼스트 미스트 세럼 세트(100ml+50m+파우치),"31,900원",small_luxury
84,[선물포장] 바디워시 300ML (6종 중 택1),"36,000원",small_luxury
85,[토트백포장] 발렌티노 고-스프레이 (보체 비바 오 드 퍼퓸),"40,000원",small_luxury
86,[가을선물] 아몬드 샤워오일 250ml & 스톤 괄사(홈 스파 마사지 바) 세트,"34,000원",small_luxury
87,[각인서비스] 멀티퍼퓸 100ml (4종 중 택1),"35,000원",small_luxury
88,"""굿바이 스트레스"" 스트레스 픽스 오일 세트 (톡별)","36,000원",small_luxury
89,"""얼굴광채""선물해드려요[주름개선&보습&윤광케어]멀티밤_오일증정&선물포장&엽서","29,400원",small_luxury
90,'꿀잠 로션' 슬리피 95g - 바디 로션,"24,000원",small_luxury
91,[선물세트] 베르사체 브라이트 크리스탈 EDT 30ML + 베르사체 미니어처 (톡별),"35,000원",small_luxury
92,"""기분전환 힐링"" 오 비타미네 바디 미스트 50ml 세트 (+샤워젤75ml)","34,000원",small_luxury
93,[단독/스퀴저 증정] 퍼퓸 핸드 크림 30ml (3종 중 택1),"15,000원",small_luxury
94,"[선물포장/메세지카드] ""은은한 꽃향"" 시그니처 퍼퓸 코튼메모리 50ml","49,000원",small_luxury
95,[선물포장] 카 디퓨저,"126,000원",small_luxury
96,"""[선물추천]"" TWG Tea 디카페인 티백 베스트셀렉션 (5종택일)","36,500원",small_luxury
97,[선물포장] 비타민 E 립 컨디셔너 15ML,"51,000원",small_luxury
98,"[선물포장/각인서비스] ""특별함을 더해주는"" 모발 엉킴 방지 우든 패들 브러쉬","40,000원",small_luxury
99,"""홀리데이성냥 증정"" 옵타움 슈가 홀리데이 캔들 & 모빌 세트","32,900원",small_luxury
100,보스톤 와인고블렛 화이트 310ml 2P 선물세트,"45,000원",small_luxury
101,"'생일 축하해요, 해피 배쓰데이' 배쓰 밤 3종 선물세트 (톡별)/생일선물","40,000원",small_luxury
102,[선물포장] 몽 파리 헤어미스트 30ml,"68,000원",small_luxury
103,[선물포장] 리브르 르 퍼퓸 10ml(+르 퍼퓸 케이스),"40,000원",small_luxury
104,[선물포장] NEW 몽파리 오 드 뚜왈렛 루미에르 30ml,"89,000원",small_luxury
105,'우드 괄사 증정' 눅스 멀티 네롤리 오일 100ml (선물포장/메세지카드),"44,000원",small_luxury
106,"[카카오단독/선물포장] 크로우캐년 텀블러+카인드백 피크닉 세트 (총 2P, 4컬러 택1)","39,000원",small_luxury
107,[생일선물/포장] 모로칸오일 러브 듀오 세트 (오일 2종+브러쉬 증정),"58,000원",small_luxury
108,[선물세트] '팍팍 뿌려' 존바바토스 아티산 75ML 세트 (+향수샘플&공병) (톡별),"46,000원",small_luxury
109,"""드립커피계의 명품"" 싱가포르 바샤커피 플레이버 드립백(8종택일)","35,500원",small_luxury
110,[선물포장] 랑떼르디 or 이레지스터블 솔리드 퍼퓸,"51,000원",small_luxury
111,"""센스있는 향기선물"" 데일리 캔들워머+소이캔들 650ml 세트(할로겐 전구 포함)","43,900원",small_luxury
112,아로마틱 룸 스프레이,"65,000원",small_luxury
113,[2022 홀리데이] 핸드 크림 & 립 듀오 (3종 택1),"29,000원",small_luxury
114,[홀리데이 선물포장 / 홀리데이 카드] 울트라 훼이셜 크림 50ml,"45,000원",small_luxury
115,"""기분전환 힐링"" 오 비타미네 바디 미스트 100ml 세트 (+샤워젤 +샤워볼)","50,000원",small_luxury
116,[단독런칭/풋매트증정] 윌리엄 모리스 핸드크림 라이브러리 세트 (+쇼핑백),"35,000원",small_luxury
117,[선물포장] NEW 네오 누드 립밤,"49,000원",small_luxury
118,[선물포장] NEW 미스 디올 헤어 오일,"73,000원",small_luxury
119,"""오늘부터 꿀잠"" 토끼 아로마오일버너 선물세트(에센셜오일포함)","28,900원",small_luxury
120,카푸치노 머그 200ml 2P세트,"34,000원",small_luxury
121,[단독/핸드타월 제공] 포터블 핸드 케어 듀오,"51,000원",small_luxury
122,[단독/한정판] 홀리데이 퍼퓸 핸드 크림 & 립밤 세트 (3종 중 택1),"23,200원",small_luxury
123,[선물포장] 더 스프레이 450ml 세트 - 100% 제주 편백수 탈취제,"37,000원",small_luxury
124,록시땅 핸드 크림 트리오 (6종 중 택1),"45,000원",small_luxury
125,"""오늘하루 상쾌하게"" 슈가 레몬/헤스페리데스 샤워젤 세트 2종 택1","38,000원",small_luxury
126,[선물포장/각인편지] 르셀르 룸 스프레이 250ml (No. Series),"28,000원",small_luxury
127,[감성플레이트+머그세트] 마블도트 스플래쉬드 머그& 플레이트 선물세트 신혼 집들이 친구선물,"25,900원",small_luxury
128,"""기분에 따라 골라쓰는"" 솔리드 퍼퓸 8종 택1/생일 선물","22,000원",small_luxury
129,광주요 캐주얼라인 소리잔 2p 선물세트,"36,000원",small_luxury
130,[크리스마스/선물포장/단독] 화이트 머스크 듀오 선물세트,"29,500원",small_luxury
131,[친구맺고 3%적립] [단독] 록시땅 홈 핸드 워시 기프트(핸드워시+솝+트레이) (특별한선물 '톡별'),"37,000원",small_luxury
132,[선물포장/핸드솝 증정] 퍼퓸 핸드 리프레셔 55ml (3종 중 택1),"15,000원",small_luxury
133,"""숙면/집들이선물"" 528Hz 필로우 미스트 세트 (2종 택1)(본품-100ml/친환경노트/더스트백/카드)","30,000원",small_luxury
134,"[선물포장/메세지카드] ""향기선물"" 시그니처 퍼퓸 핸드크림 기프트 세트","19,900원",small_luxury
135,"""생일 축하해"" 바디클렌저 & 바디밤 선물세트(선물포장/각인편지)","24,900원",small_luxury
136,[선물포장/메세지카드] 포맨트 시그니처 퍼퓸 디스커버리 5종 SET,"59,000원",small_luxury
137,주름개선 핸드크림 선물 세트'에센스핸드크림&멀티밤'[단독],"38,900원",small_luxury
138,[선물포장] 립 글로우 & 블루밍 부케 헤어 미스트 세트 (+디올 골드 그립톡 증정),"115,000원",small_luxury
139,"[선물포장] ""생일선물"" 인센스스틱 2P + 미니 홀더 세트","34,000원",small_luxury
140,"[친구맺고 3%적립] ""세상에 단 하나뿐인"" 불리 립밤+미니 핸드크림 세트(각인 서비스)(톡별)","55,000원",small_luxury
141,"""선물추천"" TWG Tea 티백 베스트셀렉션 (5종택일)","36,500원",small_luxury
142,"""쿨한 피부를 위해"" 마스크 오브 매그너민티 팩 125g/생일 선물","22,000원",small_luxury
143,"[연말선물] ""홀리 글리터 립밤 미니 증정"" 아떼 비건 립밤&반려동물 각인 키링 (톡별)","29,000원",small_luxury
144,'신선함을 듬뿍' 프레쉬 마스크 택1 - 마스크 팩,"25,000원",small_luxury
145,[선물포장] 홈 캔들 200g,"99,000원",small_luxury
146,[선물포장] 바이레도 바디워시 225ml (6종 택1),"71,000원",small_luxury
147,[향수단독출시] 데메테르 향기로운 머스크 퍼퓸 바디세트 (톡별),"26,900원",small_luxury
148,[2p세트/신혼부부 집들이선물 강추] 감성 머그잔 3종 모음 택1 결혼 친구 커플선물,"26,900원",small_luxury
149,[단독/선물세트] 미니 럭셔리즈,"69,000원",small_luxury
150,[친구맺고 3%적립] [선물포장] 퍼퓸드 바디워시&바디로션 기프트 세트,"164,000원",small_luxury
151,"""굿나잇/숙면선물"" 옵타움 필로우 미스트 & 드림캐처 선물세트 (톡별)","26,900원",small_luxury
152,[홀리데이 선물포장 / 홀리데이 카드] 키엘 핸드크림 75ml,"25,000원",small_luxury
153,[패브릭포스터 포장/달력 증정] 핸드 케어 세트 (핸드워시 & 핸드크림 /3종 택1),"50,000원",small_luxury
154,"""향기로운 선물"" ""홀리데이성냥 증정"" 페이퍼 인센스 세트 (트레이+성냥+집게) (톡별)","20,000원",small_luxury
155,[이니셜 각인/보자기선물포장] 방짜유기 달수저 2인 (누빔수저집 포함),"49,900원",small_luxury
156,[친구맺고 3%적립] [단독] '당신의 기록이 늘 반짝이길' 스와로브스키 크리스탈 볼펜 + 명함지갑세트 (톡별) (크리스탈라인 볼펜 화이트),"60,000원",small_luxury
157,배쓰 & 샤워 젤 세트,"38,000원",small_luxury
158,"""선물하기 단독/ 수분촉촉"" 그레이프 워터 미스트 75ml+핸드크림 75ml+립밤 4.5g","33,000원",small_luxury
159,[생일선물/친환경/단독] 더바디샵 핑크 그레이프후룻 선물세트 (톡별),"20,000원",small_luxury
160,[선물포장] 메종마르지엘라 레이지 선데이 모닝 바디 듀오세트,"126,000원",small_luxury
161,[카카오단독] NEW 이돌 르 퍼퓸 10ml 세트 (+미니립 증정),"35,000원",small_luxury
162,[그랑핸드/선물포장] 사쉐 40g (8종 중 택 1),"18,000원",small_luxury
163,"""기분좋은 향기"" [샤워볼]필로소피 어메이징 그레이스 3in1 바디세트 (샤워젤+바디에멀젼)","46,500원",small_luxury
164,[단독/선물세트] 잉글리쉬 페어 앤 프리지아 트래블 컬렉션,"107,000원",small_luxury
165,[NEW센트/선물포장] 여행용 캔들 65G,"52,000원",small_luxury
166,"[선물포장/메세지카드] ""안기고 싶은 포근함"" 시그니처 퍼퓸 50ml (2종 택1)","39,500원",small_luxury
167,[11월 혜택][선물포장/카드포함] 실키 오일 세럼 기프트 세트 (실키 오일 세럼 70ml),"21,000원",small_luxury
168,[단독/각인] 로이드 애플워치호환 열두달 탄생 프리미엄 소가죽 스트랩 12종 택1 (톡별),"49,900원",small_luxury
169,"""SNS 인기아이템"" 9가지 불빛 렉슨미나 M사이즈","72,000원",small_luxury
170,"""홀리데이/선물포장"" 릴렉싱 스파 바디케어 세트 (3종 택1) (워시 500g/로션 500g)","28,000원",small_luxury
171,[기프트백/메시지카드] SW19 향수 8ml (5종 택1) *미니핸드크림 10ml 단독증정,"28,000원",small_luxury
172,레 맹 에르메스 리페어링 앤드 프로텍티브 컴플리트 핸드 케어,"120,000원",small_luxury
173,"[모던포인트] 집들이/생일선물"" 원목 플랜테리어 식물 무드등 [LED무선충전식]","57,900원",small_luxury
174,[선물포장/친환경/단독] 더바디샵 모링가 선물세트 (톡별),"25,500원",small_luxury
175,[고디바] 프레스티지 비스킷 컬렉션 박스 32개입,"55,000원",small_luxury
176,"[단독/선물포장] ""숙면선물"" 유즈 필로우미스트 & 수면안대 기프트 세트 (메세지카드증정)","25,700원",small_luxury
177,[선물하기 단독] 콤팩트 룸 스프레이,"41,000원",small_luxury
178,[감성선물/화이트쇼핑백] 오브제바이쿤달 퍼퓸 볼케니크 스톤디퓨저,"39,500원",small_luxury
179,레더라컬렉션 12P,"43,000원",small_luxury
180,[선물포장] 홈카페 브런치 요거트볼 5종세트 (그릭요거트+그래놀라+과일&꿀스틱),"29,900원",small_luxury
181,"""'생일 선물 추천'"" [11월 탄생화 피오니] PEONY~향수 생일 선물 세트(향수+키링) 톡별","20,000원",small_luxury
182,"""센스있는선물"" [클레망포지에] 크렘드마롱 밤잼 선물세트-쁘띠","29,000원",small_luxury
183,"""달콤한 감성"" 랑방 모던 프린세스 EDP 30ML 세트 (미니 4.5ML+쇼핑백)(톡별)","32,000원",small_luxury
184,티라미수 골드피콜로 3구세트 300g,"31,000원",small_luxury
185,[선물하기 단독] 하우스워밍 듀오 (룸 스프레이 & 핸드 워시),"88,000원",small_luxury
186,인더스트리어스 (핸드 워시 & 핸드 밤 & 바디 밤),"77,000원",small_luxury
187,"""취업/이직/생일선물"" [빈지노 PICK] 그라펜 타투 퍼퓸 원우드 50ml (+파우치 증정)","44,000원",small_luxury
188,"""샴푸 유목민 정착템"" 인생샴푸 포티샤 대용량 샴푸 600ml","48,600원",small_luxury
