,name,price,type
105,22년 아삭달콤 경북 고당도 부사사과 2kg 과일선물 (8~10과),"13,900원",samll_gift
106,"[핸드크림증정] ""매일매일 기분전환"" 드레스퍼퓸 24/7 디스커버리 GIFTSET (톡별)","20,000원",samll_gift
107,통째로 갈아만든 건강한 사과즙 100ml*50팩,20%,samll_gift
108,"""집들이선물추천"" [11종 택1] 따뜻하고 귀여운 겨울 캐릭터 털 층간소음 슬리퍼/실내화","15,900원",samll_gift
109,"""오둥이 입니다만"" 오둥이 미니 필로우 (톡별)","12,800원",samll_gift
110,'너의 밝은 앞날을 위해' 감성 아크릴 캐릭터 무드등 3종 (쿼카 냥이 푸들) [톡별],"9,500원",samll_gift
111,양키캔들 자캔들 소 모자이크 자쉐이드 선물세트 (쇼핑백),"15,800원",samll_gift
112,[따뜻함을 담아] F/W 제이로렌 남녀 머플러 (10종 택1),"19,900원",samll_gift
113,"""별과 달이 흘러넘쳐"" 오로라 달 별 미러볼 무드등 조명 리모컨 포함(4가지 밝기/10가지 컬러 변경 가능)","19,900원",samll_gift
114,"""세상에서 가장 행복한 동물"" New 쿼카 극세사 부들부들 밍크담요 (톡별)","11,900원",samll_gift
115,[기분좋은 비누향기] [감사카드] 섬유향수 100ML (7종 택1),"14,800원",samll_gift
116,[단독컬러 출시] 제로 매트 립스틱 22color (+립브러쉬 증정),"8,900원",samll_gift
117,"""특별한 선물"" 페레로로쉐 T15 콜렉션 (15개입)","15,500원",samll_gift
118,[추천선물][HARIBO] 하리보젤리 100g 4종 랜덤럭키박스,"9,900원",samll_gift
119,"""귀여운 선물 "" 식빵 오리 인형 키링 갸우뚱 열쇠고리 자동차 키 인싸템 생일선물 쓸데없는 신박한 선물","9,800원",samll_gift
120,"""내 방안의 작은우주"" 선셋조명 우주비행사 7컬러 만달라키 우주인 행성 달 우주 무드등 무지개 노을","19,900원",samll_gift
121,"""홈테리어"" 냥냥이 댕댕이 발매트 미니러그 S 사이즈 8종택1","9,900원",samll_gift
122,"""건강하고 뚱뚱한 맛의 향연"" 수제뚱카롱 12구 선물 세트 / 개별포장","19,800원",samll_gift
123,"""맛있는 비타민 젤리"" 니몸내몸 영양젤리 멀티비타민 구미 모음(비타민C, 비타민D, 루테인, 멀티비타민)","14,900원",samll_gift
124,[나이키] 남성 여성 발목/중목/크루삭스 3PACK 스포츠양말세트 14종택1,"14,900원",samll_gift
125,[선물추천] 샹달프 미니잼 선물세트 3호 (12종),"16,900원",samll_gift
126,"""소소한 선물🎁"" HEADSET CHICHI(키링)","4,000원",samll_gift
127,"""양말선물"" 다채로운 구성의 양말선물세트 5P 15구성 선택1SET","15,800원",samll_gift
128,"""집들이/생일 선물"" [선물포장/포토카드] 에이센트 3배 고농축 네이처 드레스퍼퓸 섬유향수 250ml","7,900원",samll_gift
129,"""선물추천"" 미니 핸드크림 4종 세트","9,800원",samll_gift
130,[단백질간식] 고단백 단백쿠키 5종 택1 [피넛/초코/아몬드/코코넛 외)] 10개입 1박스,"10,900원",samll_gift
131,'고양이 한마리 분양받으세요' 꾹꾹이 고양이 가방고리 키링 3종 (고등어 치즈 오드),"9,900원",samll_gift
132,[누적판매 1만개/당일발송] 플랫 터치 울장갑 (5color),"14,900원",samll_gift
133,[선물포장/엽서] 비건 립밤 듀오 (18종 중 택2),"18,000원",samll_gift
134,"""귀여운 홈술 메이트"" 춘식이 미니호프 손잡이 소주잔+미니접시 세트 (톡별)","15,800원",samll_gift
135,"""언제나 어디서나 네옆에"" New 춘식이 홈카페/캠핑 스텐머그+뚜껑 (톡별)","15,800원",samll_gift
136,"[홀리데이/선물포장] ""더현대 품절템"" 비건 팩클렌저 4종 택1 (+세안밴드 GIFT)","22,700원",samll_gift
137,"""채워지는 귀여움"" 라이언&춘식이 내열 이중 유리컵 2종택1 (톡별)","11,800원",samll_gift
138,필링이 두 개라 맛도 두배 쿠캣 딸기쏙우유 찹쌀떡 540g,"15,600원",samll_gift
139,"""너에게 간다, 행운"" 행운의 네잎클로버 (클로버1+봉투1) 위로 응원선물","5,900원",samll_gift
140,"""귀여운 선물"" '아기자기 홈카페' 내열 이중유리컵 곰돌이 고양이 오리 동물컵 글라스 280ml","8,500원",samll_gift
141,"""귀여운 먹순이"" 춘식이 대용량 시리얼 글라스 요거트볼 (톡별)","9,900원",samll_gift
142,[선물포장] 코코도르 디퓨저 고급형 선물세트,"14,900원",samll_gift
143,"[단독 선물포장🎁] ""너를 위한 따뜻한 선물""얼모스트블루 인기 목도리 모음 21종/여자친구 생일 선물 포장","24,800원",samll_gift
144,"""너만큼 귀여워"" 춘식이 스태커블 유리컵 2P세트 (톡별)","10,800원",samll_gift
145,"""면역력이 필요할때"" 종근당건강 비타민D 2000IU+아연 1박스 (3개월분)","13,900원",samll_gift
146,차량용 방향제_바람개비_라이언/어피치,"17,000원",samll_gift
147,"""돌아온 스누피"" 피너츠 댄스댄스 글라스잔 2P세트","11,500원",samll_gift
148,"""거실에 화사함을 더한"" 멜번 어그 층간소음 슬리퍼 실내화 6종택1","4,900원",samll_gift
149,"""날씨를 예측하는"" 크리스탈 LED 원목 무드등","19,900원",samll_gift
150,방콕 집순이 후드담요_2 (집순이담요),"17,900원",samll_gift
151,"""귀여움의 정석"" 춘식이 베이비필로우","12,000원",samll_gift
152,[집들이선물] 모래멍 샌드아트 원형 오브제 3D 모래시계 4colors,"14,500원",samll_gift
153,"""끼니는 챙겨먹어"" 비상식량 볶음밥 7봉 세트(김치/새우/우삼겹깍두기)","15,900원",samll_gift
154,"""올인원 명품 비타민"" 리즈랩 바이알 이뮨 19종 멀티비타민&미네랄 7입","19,900원",samll_gift
